system,facility,carrier,code,code_type,setting,billing_class,hospital_plan,payer_plan,hospital_rate,payer_rate,difference,ratio,relative_difference,is_implausible,hospital_vintage,payer_vintage,notes,hospital_slug
NYU Langone,NYU Langone|Orthopedic Hospital,Cigna,95851,CPT,both,,CIGNA GREAT WEST PPO 1442,NationalPPO,393.0,44.38,-348.62,0.1129262086513995,7.855340243352861,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,Cigna,95851,CPT,both,,CIGNA PPO 1047,NationalPPO,393.0,44.38,-348.62,0.1129262086513995,7.855340243352861,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,UnitedHealthcare,24500,CPT,both,,UNITED HEALTHCARE EPO 1155,ChoiceEPO50,34807.47,3995.0,-30812.47,0.11477421369608305,7.712758448060075,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE EPO (SUNSET PARK EMPLOYEES) 4206,ChoiceEPO50,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE EPO 1155,ChoiceEPO50,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE POS 1159,POSChoicePlus,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Orthopedic Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE PPO 1160,NationalPPO,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,33244,CPT,both,,AETNA EPO (AMEX EMPLOYEES) 3993,Epo,66956.0,6731.02,-60224.979999999996,0.10052900412211005,8.94737796054684,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,33244,CPT,both,,AETNA EPO (SUNSET PARK EMPLOYEES) 4208,Epo,66956.0,6731.02,-60224.979999999996,0.10052900412211005,8.94737796054684,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,33244,CPT,both,,AETNA PPO 1010,Ppo,66956.0,6731.02,-60224.979999999996,0.10052900412211005,8.94737796054684,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,33244,CPT,both,,AETNA SIGNATURE ADMINISTRATORS PPO 1417,Ppo,66956.0,6731.02,-60224.979999999996,0.10052900412211005,8.94737796054684,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,69200,CPT,both,,AETNA EPO (AMEX EMPLOYEES) 3993,Epo,14113.0,1446.33,-12666.67,0.10248210869411181,8.75780077852219,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,69200,CPT,both,,AETNA EPO (SUNSET PARK EMPLOYEES) 4208,Epo,14113.0,1446.33,-12666.67,0.10248210869411181,8.75780077852219,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,69200,CPT,both,,AETNA PPO 1010,Ppo,14113.0,1446.33,-12666.67,0.10248210869411181,8.75780077852219,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Aetna,69200,CPT,both,,AETNA SIGNATURE ADMINISTRATORS PPO 1417,Ppo,14113.0,1446.33,-12666.67,0.10248210869411181,8.75780077852219,False,2026-01-01,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,31242,CPT,both,,CIGNA GREAT WEST PPO 1442,NationalPPO,6487.0,44062.0,37575.0,6.7923539386465235,5.7923539386465235,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,31242,CPT,both,,CIGNA PPO 1047,NationalPPO,6487.0,44062.0,37575.0,6.7923539386465235,5.7923539386465235,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,90870,CPT,both,,CIGNA GREAT WEST PPO 1442,NationalPPO,6487.0,690.0,-5797.0,0.1063665793124711,8.40144927536232,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,90870,CPT,both,,CIGNA LOCALPLUS 4193,LocalPlus,6487.0,690.0,-5797.0,0.1063665793124711,8.40144927536232,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,90870,CPT,both,,CIGNA PPO 1047,NationalPPO,6487.0,690.0,-5797.0,0.1063665793124711,8.40144927536232,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,95851,CPT,both,,CIGNA GREAT WEST PPO 1442,NationalPPO,393.0,44.38,-348.62,0.1129262086513995,7.855340243352861,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,Cigna,95851,CPT,both,,CIGNA PPO 1047,NationalPPO,393.0,44.38,-348.62,0.1129262086513995,7.855340243352861,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,24500,CPT,both,,UNITED HEALTHCARE EPO (SUNSET PARK EMPLOYEES) 4206,ChoiceEPO50,34807.47,3995.0,-30812.47,0.11477421369608305,7.712758448060075,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,24500,CPT,both,,UNITED HEALTHCARE EPO 1155,ChoiceEPO50,34807.47,3995.0,-30812.47,0.11477421369608305,7.712758448060075,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,24500,CPT,both,,UNITED HEALTHCARE POS 1159,POSChoicePlus,34807.47,3995.0,-30812.47,0.11477421369608305,7.712758448060075,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,24500,CPT,both,,UNITED HEALTHCARE PPO 1160,NationalPPO,34807.47,3995.0,-30812.47,0.11477421369608305,7.712758448060075,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE EPO (SUNSET PARK EMPLOYEES) 4206,ChoiceEPO50,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE EPO 1155,ChoiceEPO50,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE POS 1159,POSChoicePlus,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
NYU Langone,NYU Langone|Tisch Hospital,UnitedHealthcare,61500,CPT,both,,UNITED HEALTHCARE PPO 1160,NationalPPO,85145.38,9458.0,-75687.38,0.11108060120232008,8.002471981391416,False,2026-01-01,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,nyu-langone-health
Northwell,Cohen Children's Medical Center,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Cohen Children's Medical Center,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Cohen Children's Medical Center,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Cohen Children's Medical Center,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Cohen Children's Medical Center,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Cohen Children's Medical Center,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Glen Cove Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Aetna,881,MS-DRG,inpatient,,Aetna Meritain PPO,Ppo,2726.0,27193.25,24467.25,9.975513573000734,8.975513573000734,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Aetna,881,MS-DRG,inpatient,,Aetna PPO,Ppo,2726.0,27193.25,24467.25,9.975513573000734,8.975513573000734,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Cigna,84703,CPT,outpatient,,Cigna PPO,NationalPPO,157.75,15.81,-141.94,0.10022187004754358,8.977862112586969,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Cigna,88304,CPT,outpatient,,Cigna PPO,NationalPPO,681.86,68.21,-613.65,0.10003519784119906,8.99648145433221,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,Cigna,88305,CPT,outpatient,,Cigna PPO,NationalPPO,747.47,75.4,-672.07,0.10087361365673539,8.91339522546419,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Huntington Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Lenox Health at Greenwich Village,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Lenox Health at Greenwich Village,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Lenox Health at Greenwich Village,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Lenox Health at Greenwich Village,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Forest Hills,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,Aetna,93306,CPT,outpatient,,Aetna PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Long Island Jewish Valley Stream,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,Aetna,881,MS-DRG,inpatient,,Aetna Meritain PPO,Ppo,2726.0,27193.25,24467.25,9.975513573000734,8.975513573000734,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,Aetna,881,MS-DRG,inpatient,,Aetna PPO,Ppo,2726.0,27193.25,24467.25,9.975513573000734,8.975513573000734,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,Aetna,93306,CPT,outpatient,,Aetna Meritain PPO,Ppo,6568.0,663.79,-5904.21,0.10106425091352009,8.894695611563899,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,Cigna,43774,CPT,outpatient,,Cigna PPO,NationalPPO,3927.0,37990.0,34063.0,9.67405143875732,8.67405143875732,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Mather Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,North Shore University Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,North Shore University Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,North Shore University Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,North Shore University Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Northern Westchester Hospital,Aetna,20605,CPT,outpatient,,Aetna Meritain PPO,Ppo,664.85,6641.25,5976.4,9.989095284650674,8.989095284650672,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Northern Westchester Hospital,Aetna,20605,CPT,outpatient,,Aetna PPO,Ppo,664.85,6641.25,5976.4,9.989095284650674,8.989095284650672,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Northern Westchester Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Northern Westchester Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Peconic Bay Medical Center,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Peconic Bay Medical Center,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,Aetna,15847,CPT,outpatient,,Aetna Meritain PPO,Ppo,26420.45,2652.225,-23768.225000000002,0.10038530759317119,8.961617132784738,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,Aetna,15847,CPT,outpatient,,Aetna PPO,Ppo,26420.45,2652.225,-23768.225000000002,0.10038530759317119,8.961617132784738,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,Aetna,20605,CPT,outpatient,,Aetna Meritain PPO,Ppo,664.85,6641.25,5976.4,9.989095284650674,8.989095284650672,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,Aetna,20605,CPT,outpatient,,Aetna PPO,Ppo,664.85,6641.25,5976.4,9.989095284650674,8.989095284650672,False,2026-03-31,2026-08-05,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,UnitedHealthcare,97597,CPT,outpatient,,Oxford PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Phelps Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Plainview Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Plainview Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,Plainview Hospital,UnitedHealthcare,97597,CPT,outpatient,,United PPO,NationalPPO,467.03,2932.0,2464.9700000000003,6.277969295334347,5.277969295334348,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,South Shore University Hospital,Cigna,82784,CPT,outpatient,,Cigna PPO,NationalPPO,186.53,19.41,-167.12,0.10405832841902107,8.609994848016486,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
Northwell,South Shore University Hospital,Cigna,84702,CPT,outpatient,,Cigna PPO,NationalPPO,311.3,31.62,-279.68,0.10157404433022807,8.845034788108793,False,2026-03-31,2026-08-01,hospital billing class unstated; assumed facility because this system publishes no professional rates,northwell-health
